target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,130000,0,0,0,43.765591398,36.095890411,9.0014671757,1,1,11.246575342,81639
0,OTHER,high,,60000,0,0,1,0.4412410394,28.631985927,6.0547945205,0,0,8.1232876712,81642
0,OTHER,high,,60000,0,0,1,0.4412410394,28.631985927,6.0547945205,0,0,8.1232876712,81643
0,OTHER,beginner,Corporate,44674,0,1,0,,37.137188412,14.6,0,0,12.068493151,81647
0,OTHER,elementary,Corporate,71416,0,1,,,39.426229508,6.761217157,,,8.8516281159,81651
0,OTHER,elementary,Corporate,155387,0,1,0,0.3473566308,44.718579235,14.844569204,0,0,9.9021034509,81655
0,OTHER,elementary,Corporate,155387,0,1,0,0.3473566308,44.718579235,14.844569204,0,0,9.9021034509,81656
0,OTHER,elementary,,50000,0,0,0,10.894825269,51.319672131,3.9043715847,0,0,6.1310801707,81658
0,OTHER,beginner,,60000,0,0,,,33.049756718,4.8803578112,,,1.7178082192,81666
0,OTHER,advanced,,75000,0,0,,,31.569863014,0.4244703945,,,10.238356164,81667
0,OTHER,elementary,Corporate,57352,0,1,,,26.936986301,7.9506849315,,,6.8931506849,81680
0,2NDFL,advanced,,82793,0,0,,,42.238356164,6.7150684932,,,14.668493151,81681
0,2NDFL,advanced,,26679,0,0,0,,27.92612471,2.7179055319,1,1,7.5891384086,81683
0,2NDFL,elementary,,9352,0,0,,,27.161643836,0.9326671158,,,4.2794520548,81688
0,OTHER,elementary,,65000,0,0,0,0.4340501792,35.986338798,7.2322404372,1,1,10.588404821,81689
0,2NDFL,elementary,Corporate,51252,0,1,0,16.313821685,30.715068493,7.4739726027,1,1,10.115068493,81693
0,OTHER,elementary,Corporate,55000,0,1,0,0.3075492832,26.449315068,3.6246575342,1,1,6.3835616438,81699
0,OTHER,high,Corporate,61173,0,1,,,32.572393143,8.5805898645,,,11.991780822,81710
0,OTHER,elementary,,35000,0,0,,,27.863013699,1.7671232877,,,7.802739726,81719
0,OTHER,elementary,,60000,0,0,,,29.014724156,0.7223744292,,,8.5065274347,81720
0,OTHER,elementary,,40000,0,0,,,51.805479452,1.5095890411,,,3.0657534247,81724
0,OTHER,elementary,Corporate,59638,0,1,1,0.2811603943,34.272632682,3.1219477506,0,0,9.46715323,81737
0,2NDFL,elementary,Corporate,25230,0,1,0,,25.747945205,0.724882102,0,0,5.5369863014,81738
0,2NDFL,elementary,,80221,0,0,0,52.339000896,35.465753425,10,1,1,10.147945205,81739
0,2NDFL,elementary,,43202,0,0,,,27.81369863,0.6589041096,,,5.402739726,81741
0,OTHER,elementary,Corporate,85483,0,1,0,,27.81420765,0.7245003369,1,1,7.6038251366,81744
0,OTHER,elementary,,60000,0,0,0,16.11686828,26.648678793,4.5664870125,1,1,6.5527883824,81753
0,OTHER,elementary,,160000,0,0,0,0.3385080645,42.052054795,0.8614117823,0,0,10.569863014,81756
0,OTHER,high,Corporate,13204,0,1,0,3.6605286738,29.762534621,0.3333333333,,,8.6557377049,81760
0,OTHER,elementary,,95700,0,0,1,1.4121415771,36.383134965,3.6584699454,1,1,1.3201212666,81772
0,2NDFL,elementary,,48378,0,0,1,1.4113351254,31.109589041,1.1733962123,0,0,10.42739726,81774
0,OTHER,elementary,Corporate,21827,0,0,,,25.836492252,1.4430496295,,,1.5605359683,81777
0,OTHER,advanced,Corporate,32117,0,1,,,39.980821918,8.6704618609,,,10.734246575,81783
0,OTHER,elementary,,70000,0,0,1,0.8936603943,28.793188113,0.4352646156,0,0,7.7808219178,81787
0,OTHER,advanced,Corporate,14938,0,1,,,37.620068867,3.0885620181,,,10.192671607,81791
0,OTHER,elementary,,50000,0,0,1,1.1772401434,46.90145969,10.967213115,0,0,1.8329665394,81805
0,OTHER,beginner,VIP,95000,0,0,0,,34.892724006,8.1174863388,0,0,8.5968335953,81808
0,OTHER,elementary,,74000,0,0,1,0.9938172043,33.839404147,4.2868852459,0,0,9.8284452429,81810
0,OTHER,high,Corporate,51786,0,1,0,0.9896057348,27.614754098,6.0705966015,0,0,7.5300546448,81812
0,2NDFL,elementary,,57239,0,0,0,74.24811828,35.063582603,1.0581031514,0,1,10.852623699,81822
0,OTHER,advanced,Corporate,33542,0,1,0,29.636066308,25.328340445,6.566696609,0,1,5.26258702,81825
0,2NDFL,advanced,,45897,0,0,0,36.52921147,35.049315068,13.879452055,1,1,9.695890411,81828
0,OTHER,advanced,Corporate,52084,0,1,1,0.8855734767,29.039561344,0.8614791526,0,0,7.9234972678,81838
0,OTHER,elementary,Corporate,70000,0,1,0,1.5351478495,31.048154802,5.5906205554,0,0,7.7513661202,81840
0,OTHER,elementary,Corporate,35555,0,1,0,0.703203405,25.689071038,0.5740025451,0,0,5.2370162437,81842
0,2NDFL,elementary,,30076,0,0,0,0.9596102151,39.775342466,16.547713152,0,1,10.673972603,81849
0,OTHER,high,,35000,0,0,0,0.2463261649,31.436656935,6.0339172094,0,0,9.5188487162,81853
0,OTHER,elementary,,116000,0,0,0,0.2761648746,35.221917808,7.8657534247,0,0,10.298630137,81855
0,OTHER,elementary,,52000,0,0,,,32.514724156,8.1726027397,,,11.430136986,81863
0,OTHER,elementary,,160000,0,0,,,34.295890411,3.2219178082,,,9.397260274,81864
0,OTHER,advanced,Corporate,33416,0,1,0,0.3784722222,26.995411333,2.3460962647,0,0,6.8173291414,81866
0,OTHER,elementary,,100000,0,0,2,0.3112903226,37.013466577,2.2518227412,0,0,8.9668912344,81879
0,2NDFL,elementary,,58434,0,0,1,1.1216621864,30.82739726,5.8931506849,0,0,9.5369863014,81884
0,OTHER,elementary,,80000,0,0,1,2.7918458781,45.610726851,5.0846994536,0,0,0.531274796,81890
0,OTHER,advanced,Corporate,31764,0,1,,,27.087671233,1.9917808219,,,6.6054794521,81894
0,OTHER,advanced,,47000,0,0,1,0.7291890681,39.28002096,13.126596302,0,0,10.627966165,81904
0,OTHER,advanced,Corporate,35224,0,1,0,-0.16765233,34.073972603,0.4794520548,1,1,8.3643835616,81907
0,OTHER,beginner,,50000,0,0,0,0.2118951613,27.991803279,7.0781046486,0,0,7.9644808743,81915
0,OTHER,beginner,,50000,0,0,0,0.2118951613,27.991803279,7.0781046486,0,0,7.9644808743,81916
0,2NDFL,advanced,,152925,0,0,0,0.6961021505,34.822314545,0.4398907104,1,1,9.6387529007,81923
0,OTHER,advanced,Corporate,27243,0,1,,,31.583561644,1.7481772588,,,9.9643835616,81924
0,2NDFL,elementary,,54465,0,0,1,0.2813172043,33.882191781,2.895890411,0,0,10.460273973,81925
0,2NDFL,elementary,,54465,0,0,1,0.2813172043,33.882191781,2.895890411,0,0,10.460273973,81926
0,2NDFL,elementary,,54465,0,0,1,0.2813172043,33.882191781,2.895890411,0,0,10.460273973,81927
0,OTHER,elementary,Corporate,20000,0,0,,,35.967213115,0.4508196721,,,10.416835092,81930
0,OTHER,elementary,Corporate,45380,0,1,0,2.9817204301,35.515951793,8.0737704918,0,0,2.0145819298,81935
0,OTHER,elementary,Corporate,45380,0,1,0,2.9817204301,35.515951793,8.0737704918,0,0,2.0145819298,81936
0,OTHER,elementary,,92000,0,0,1,0.7307123656,34.643835616,2.5726027397,1,1,11.219178082,81937
0,OTHER,elementary,,92000,0,0,1,0.7307123656,34.643835616,2.5726027397,1,1,11.219178082,81938
0,2NDFL,elementary,,39966,0,0,,,25.468568007,1.3756718317,,,4.9631035257,81946
0,OTHER,elementary,Corporate,45236,0,1,,,27.767123288,2.0684931507,,,7.2219178082,81954
0,2NDFL,advanced,,41592,0,0,0,1.4395833333,42.183561644,10.37260274,0,0,10.479452055,81958
0,OTHER,elementary,Corporate,47510,0,1,0,8.2407258065,26.168006587,1.1926641216,,,6.0940339846,81960
0,OTHER,advanced,Corporate,28514,0,1,0,16.314045699,48.99251441,9.7788157796,0,0,3.7950819672,81966
0,OTHER,elementary,,50000,0,0,0,1.3799731183,57.117171944,0.4842952317,0,0,10.199363725,81969
0,OTHER,beginner,VIP,700000,0,0,3,0.542047491,41.569863014,8.4383561644,1,1,10.191780822,81974
0,OTHER,high,Corporate,62271,0,1,0,4.4066308244,32.12568306,1.1137210869,2,2,9.5876936896,81986
0,2NDFL,elementary,,51667,0,0,,,31.893442623,4.9608428775,,,8.4567332884,81990
0,OTHER,elementary,,100000,0,0,1,1.9256048387,28.435616438,6.1342465753,1,1,8.3698630137,81994
0,OTHER,advanced,Corporate,24307,0,1,2,1.2154345878,25.997829179,4.7923497268,0,0,4.8279661651,81997
0,OTHER,elementary,,65000,0,0,1,-0.168257168,37.561988173,2.602739726,1,1,10.136986301,82000
0,2NDFL,elementary,,62952,0,0,1,0.9590277778,32.275956284,10.126596302,0,0,8.5327868852,82002
0,2NDFL,elementary,,80536,0,0,0,3.2158378136,25.266150161,3.6086159144,0,0,5.1236844075,82006
0,2NDFL,advanced,,36468,0,0,,,44.736035631,4.3616438356,,,11.380821918,82009
0,OTHER,elementary,,30000,0,0,0,1.147311828,25.653095292,1.0393966614,0,0,0.8229583053,82011
0,2NDFL,elementary,,,0,1,,,31.506849315,8.5339471517,,,1.9726027397,82017
0,2NDFL,advanced,,12071,0,0,0,,34.049083015,0.4846994536,1,1,9.5559323303,82019
0,2NDFL,elementary,Corporate,24834,0,1,1,0.6036514337,25.901369863,1.698630137,1,1,5.8767123288,82021
0,OTHER,advanced,Corporate,47952,0,1,0,9.2196012545,49.896459316,26.617007261,0,0,4.2595628415,82023
0,OTHER,elementary,,35000,0,0,0,0.4104166667,40.197028221,11.364383562,,,9.7753424658,82024
0,OTHER,elementary,,60000,0,0,1,0.6286066308,56.891294259,38.547945205,0,0,11.750684932,82025
0,2NDFL,elementary,,26100,0,0,1,2.1839605735,26.286144172,0.393442623,0,0,5.9984729396,82037
0,2NDFL,elementary,,125205,0,0,0,0.6904345878,43.510928962,1.2618534321,1,1,8.6947301445,82040
0,OTHER,elementary,,50000,0,0,1,0.3714605735,29.49746987,0.8015794595,0,0,5.6234972678,82045
0,2NDFL,advanced,,27331,0,0,,,40.609424358,18.066958605,,,9.7491503855,82046
0,2NDFL,advanced,,35515,0,0,0,56.701366487,32.218579235,8.3772812336,1,1,9.1334456172,82058
0,OTHER,elementary,Corporate,39929,0,1,1,1.1866263441,42.956164384,2.5890410959,0,0,1.0308930309,82063
0,OTHER,elementary,Corporate,39929,0,1,1,1.1866263441,42.956164384,2.5890410959,0,0,1.0308930309,82064
0,OTHER,elementary,Corporate,39929,0,1,1,1.1866263441,42.956164384,2.5890410959,0,0,1.0308930309,82065
0,OTHER,elementary,,180000,0,0,1,0.9507616487,31.715068493,1.074204656,0,0,7.3643835616,82078
0,OTHER,elementary,,69600,0,0,0,36.793369176,40.226775956,1.2804925518,1,3,8.8476158395,82084
0,OTHER,advanced,Corporate,26655,0,1,0,37.277307348,44.788359907,5.2938243881,,,10.268493151,82093
0,OTHER,advanced,Corporate,28034,0,1,,,52.021857923,32.292349727,,,6.9772812336,82094
0,OTHER,advanced,Corporate,75604,0,1,0,11.86234319,31.167123288,3.4191780822,1,1,10.980821918,82096
0,OTHER,elementary,,40000,0,0,0,16.249798387,36.426596302,2.4348154802,0,0,12.744404521,82098
0,OTHER,advanced,Corporate,24727,0,1,,,42.348506625,1.474534022,,,6.4909723782,82099
0,OTHER,elementary,Corporate,68858,0,1,1,1.1877016129,27.947945205,1.6849315068,0,0,7.8219178082,82105
0,OTHER,elementary,,180000,0,0,0,,33.466479527,0.5081967213,0,0,7.7568306011,82108
0,OTHER,elementary,,45000,0,0,0,1.2433467742,38.808219178,2.1589041096,0,0,1.6657534247,82112
0,OTHER,elementary,,62000,0,0,0,0.6327060932,46.735287072,7.3818624149,0,0,1.6667939217,82115
0,OTHER,elementary,Corporate,81628,0,1,0,18.508982975,34.21369863,4.0273972603,1,1,9.7315068493,82120
0,OTHER,elementary,,1000000,0,0,0,0.6932795699,49.782917883,13.988397335,0,0,4.6678493899,82121
0,OTHER,elementary,,1000000,0,0,0,0.6932795699,49.782917883,13.988397335,0,0,4.6678493899,82122
0,OTHER,elementary,,57202,0,0,1,0.220452509,36.038356164,9.6301369863,1,3,1.6191780822,82128
0,OTHER,elementary,Corporate,64685,0,1,1,0.3133960573,30.310472341,3.4310202859,0,0,9.8693764503,82129
0,OTHER,high,Corporate,67446,0,1,0,24.561603943,34.039396661,1.1846021409,0,0,10.540766524,82136
0,OTHER,high,Corporate,85000,0,1,1,1,28.153312374,7.9506849315,0,0,8.1259899693,82137
0,OTHER,advanced,,80000,0,0,1,1,45.140294932,15.792349727,1,1,0.0546448087,82140
0,OTHER,advanced,Corporate,50000,0,0,0,5.9224238351,43.298630137,0.0904109589,1,1,10.528767123,82142
0,OTHER,advanced,Corporate,84736,0,1,1,0.7890681004,42.117808219,8.8614117823,0,0,13.21933528,82143
0,OTHER,elementary,Corporate,165297,0,1,1,0.826859319,39.945205479,3.6931506849,0,0,9.6301369863,82145
0,OTHER,advanced,Corporate,25047,0,1,0,0.8234767025,31.237555206,4.3471442473,0,0,3.8606557377,82147
0,OTHER,elementary,Corporate,62586,0,1,,,37.769863014,10.123287671,,,9.701369863,82151
0,OTHER,beginner,VIP,250000,0,0,0,0.6958557348,56.776068568,22.650041171,0,0,4.5409836066,82156
0,OTHER,elementary,Corporate,97142,0,1,,,32.352788382,4.0683060109,,,10.010322629,82162
0,OTHER,elementary,,60000,0,0,0,0.9612903226,39.674863388,5.3993637248,0,0,6.3610075604,82163
0,OTHER,elementary,,120000,0,0,0,,49.403623026,2.5926641216,0,0,4.1393442623,82167
0,OTHER,elementary,Corporate,368081,0,1,0,3.7319892473,29.876480275,0.2162063029,0,0,3.6775956284,82168
0,OTHER,beginner,Corporate,58165,0,1,0,14.315501792,54.171255333,0.3142076503,,,7.0561868403,82176
0,OTHER,elementary,Corporate,63082,0,1,2,0.4710573477,32.448880904,1.4105247399,0,0,10.846141178,82182
0,OTHER,elementary,Corporate,60000,0,0,0,11.283646953,34.810958904,0.4728273074,0,0,9.6273972603,82187
0,2NDFL,advanced,,69597,0,0,1,0.8848790323,34.603944906,10.420383262,0,0,2.7738079198,82196
0,OTHER,beginner,,96000,0,0,1,0.4708333333,31.901639344,2.9883973351,0,0,9.8431918557,82210
0,OTHER,advanced,Corporate,33524,0,1,,,46.563956883,6.5310801707,,,1.5256007186,82213
0,OTHER,elementary,Corporate,32974,0,1,0,28.405645161,30.252054795,0.8336402425,0,0,9.8465753425,82214
0,OTHER,advanced,Corporate,22371,0,1,0,4.982952509,37.333445617,0.5087880829,0,0,10.015637398,82217
0,OTHER,advanced,Corporate,83545,0,1,2,0.2440412186,37.645227936,1.2452279362,1,1,12.005464481,82219
0,2NDFL,advanced,,33060,0,0,1,0.3152553763,53.165963021,5.7413054869,0,0,7.9836065574,82225
0,OTHER,elementary,Corporate,32065,0,1,1,0.2852822581,36.595628415,10.428288046,0,0,4.9159592784,82228
0,OTHER,elementary,Corporate,41964,0,1,,,28.656710832,2.0273972603,,,7.904109589,82230
0,OTHER,advanced,,45000,0,0,1,0.3426747312,41.956164384,11.912328767,0,0,9.6191780822,82237
0,OTHER,advanced,Corporate,27697,0,1,1,0.9268145161,51.762295082,29.911527809,1,1,6.5581031514,82238
0,OTHER,advanced,Corporate,18720,0,1,1,0.6354614695,25.864952467,1.5444045213,0,0,5.6868702747,82242
0,OTHER,elementary,Corporate,102969,0,1,1,0.3454749104,46.522486713,12.363582603,0,0,1.3882401377,82243
0,OTHER,elementary,Corporate,102969,0,1,1,0.3454749104,46.522486713,12.363582603,0,0,1.3882401377,82245
0,OTHER,elementary,Corporate,102969,0,1,1,0.3454749104,46.522486713,12.363582603,0,0,1.3882401377,82246
0,OTHER,elementary,,35000,0,0,1,1.5693324373,36.675297552,0.9949696834,1,1,7.6849315068,82255
0,OTHER,beginner,Corporate,45078,0,1,1,0.669578853,29.383561644,1.2054794521,0,0,9.2246575342,82261
0,OTHER,elementary,Corporate,77461,0,0,,,25.24895576,1.6642563066,,,2.3589041096,82268
0,OTHER,elementary,Corporate,46872,0,1,1,3.9276657706,27.338797814,3.5765027322,0,0,7.2049180328,82274
0,OTHER,advanced,Corporate,34964,0,1,0,10.894959677,37.931506849,0.5203907478,1,1,11.246575342,82277
0,OTHER,elementary,,140000,0,0,0,,42.536185343,0.4211168501,0,1,8.7416647953,82278
0,OTHER,elementary,Corporate,51752,0,1,1,0.696124552,39.523287671,0.6370461861,0,0,2.4520547945,82280
0,OTHER,advanced,Corporate,30946,0,1,1,0.8221774194,25.796459316,3.4590163934,1,1,5.5334456172,82281
0,2NDFL,elementary,,63195,0,0,0,1352.7937276,27.162369938,1.5952466502,0,0,7.0500411707,82286
0,OTHER,high,,60000,0,0,1,0.9847670251,27.290410959,3.3643835616,0,0,4.4183396961,82293
0,2NDFL,elementary,,13966,0,0,,,51.263013699,1.6712328767,,,3.0630136986,82299
0,OTHER,elementary,,40000,0,0,1,0.216733871,33.363036155,0.4071038251,0,0,10.510981361,82313
0,OTHER,advanced,Corporate,35434,0,1,0,,33.426394191,3.9508196721,0,0,6.407216109,82323
0,OTHER,elementary,,155000,0,0,0,1.1547267025,54.924679991,2.8561868403,0,0,8.3743169399,82327
0,OTHER,advanced,Corporate,44081,0,1,1,0.6633736559,26.359944607,5.499670634,1,1,5.0037802231,82332
0,OTHER,beginner,Corporate,31130,0,0,0,-0.753673835,25.280432667,1.0017441425,1,1,5.2175911371,82339
0,2NDFL,elementary,,,0,1,1,0.8867159498,27.643835616,0.7117448911,1,1,5.3756793173,82349
0,2NDFL,advanced,,22964,0,0,0,39.573499104,44.385665095,12.566487013,0,0,8.6623774235,82350
0,OTHER,elementary,Corporate,27823,0,1,0,5.666733871,36.895658358,10.681959728,0,0,8.827165207,82358
0,OTHER,elementary,,180000,0,0,1,0.6297491039,47.195561045,9.7873418669,0,0,2.0311774833,82371
0,2NDFL,advanced,,15354,0,0,,,38.391548769,5.1970282207,,,7.6120218579,82372
0,OTHER,elementary,Corporate,57832,0,1,,,32.449315068,10.454794521,,,9.9589041096,82378
0,2NDFL,advanced,,15993,0,0,1,0.2443324373,34.739726027,15.805479452,0,0,12.150684932,82379
0,OTHER,advanced,Corporate,61954,0,1,,,34.524013773,3.7349726776,,,9.3596302118,82387
0,OTHER,elementary,Corporate,39234,0,1,0,2.8891353047,25.402739726,0.355498166,0,0,5.2438356164,82397
0,OTHER,elementary,,150000,0,0,1,0.4120967742,41.860273973,2.3397260274,1,1,10.150684932,82399
0,2NDFL,advanced,,18421,0,0,0,,37.552990493,18.150250767,0,0,8.8132644659,82403
0,OTHER,advanced,,30000,0,0,0,0.9479166667,41.45415076,5.8212740475,0,0,7.4098360656,82406
0,2NDFL,advanced,,29728,0,0,,,27.726027397,6.8191780822,,,7.0356164384,82409
0,OTHER,elementary,,25000,0,0,,,42.484931507,10.369863014,,,10.654794521,82412
0,OTHER,advanced,Corporate,30065,0,1,0,4.9186827957,33.660835392,4.2978142077,1,1,10.803301145,82413
0,OTHER,elementary,,47160,0,0,0,14.212612007,37.473972603,0.4102702298,0,0,11.690410959,82424
0,2NDFL,elementary,,63457,0,0,,,25.382401377,2.5385657609,,,5.344045213,82427
0,2NDFL,elementary,,47629,0,0,0,15.5390681,31.663934426,5.7447713152,0,0,0.6434014522,82431
0,2NDFL,elementary,,39150,0,0,0,58.08328853,32.087588891,1.3917808219,1,1,9.4219178082,82439
0,2NDFL,elementary,,55696,0,0,0,53.504592294,32.013661202,12.418946029,,,10.10113781,82443
0,OTHER,elementary,Corporate,18265,0,1,0,41.945138889,40.820944681,3.4657534247,1,1,10.717808219,82445
0,2NDFL,elementary,,70035,0,0,0,0.5066980287,27.045774384,2.7964593158,0,1,2.514267535,82455
0,2NDFL,elementary,,70035,0,0,0,0.5066980287,27.045774384,2.7964593158,0,1,2.514267535,82456
0,2NDFL,advanced,,28844,0,0,1,1.1480062724,49.776547646,6.6450407965,0,1,4.5163934426,82464
0,OTHER,advanced,,53000,0,0,0,16.119802867,37.960640767,4.306010929,1,2,11.229133917,82469
0,2NDFL,advanced,,16580,0,0,,,44.70881054,1.7589041096,,,9.9589041096,82484
0,2NDFL,elementary,,41189,0,0,0,26.214784946,29.748828505,1.3022531627,1,1,8.7214312449,82487
0,2NDFL,advanced,,24984,0,0,0,4.1411290323,25.01490381,1.299835317,0,0,4.9792873718,82489
0,OTHER,advanced,Corporate,17008,0,1,1,1.8845654122,49.685305786,0.3196721311,0,0,4.4043715847,82493
0,OTHER,advanced,,25737,0,0,4,-1.599865591,43.561643836,17.338079198,2,2,10.369863014,82495
0,OTHER,elementary,,38000,0,0,0,6.6328853047,42.060520997,1.6632607231,1,1,8.9673703121,82498
0,2NDFL,advanced,,24998,0,0,,,27.230136986,1.7260273973,,,5.6356164384,82502
0,OTHER,advanced,Corporate,34590,0,0,,,50.21369863,9.5680290441,,,5.1336028146,82504
0,OTHER,elementary,,80000,0,0,1,0.9797715054,40.93569878,2.304109589,1,1,10.219178082,82506
0,2NDFL,elementary,,53026,0,0,,,27.61369863,4.8945130624,,,7.5178082192,82512
0,2NDFL,advanced,,13352,0,0,,,41.610958904,5.1595403848,,,9.6684931507,82514
0,2NDFL,elementary,,91064,0,0,1,0.7548163082,28.051912568,5.171592185,1,1,2.1085784864,82517
0,OTHER,elementary,,27000,0,0,0,14.147356631,48.401639344,13.41490381,0,0,3.297095591,82526
0,OTHER,elementary,,27000,0,0,0,14.147356631,48.401639344,13.41490381,0,0,3.297095591,82527
0,2NDFL,elementary,,10445,0,0,0,3.8193996416,41.085462984,1.0280859346,1,1,9.7616438356,82534
0,2NDFL,advanced,,19888,0,0,1,2.2362007168,43.299004416,9.948319485,,,10.649689348,82542
0,OTHER,elementary,Corporate,45729,0,1,1,1.0534946237,48.435182274,15.191780822,0,0,3.3780821918,82546
0,OTHER,elementary,Corporate,45107,0,1,,,27.002739726,0.6970282207,,,6.9095890411,82547
0,OTHER,elementary,,40000,0,0,0,44.753225806,39.4,2.2821917808,1,1,9.9561643836,82555
0,2NDFL,advanced,,36629,0,0,,,25.764383562,1.6438356164,,,5.6630136986,82556
0,OTHER,advanced,,40000,0,0,,,50.665753425,2.4246575342,,,5.5945205479,82558
0,2NDFL,elementary,,32926,0,0,0,19.503472222,27.931693989,0.8423010704,0,0,3.7923497268,82559
0,2NDFL,advanced,Corporate,30000,1,1,1,0.3738799283,29.584444943,0.5928961749,0,0,6.9789654914,82560
0,OTHER,elementary,Corporate,14238,0,1,,,27.997260274,0.4900591362,,,7.8712328767,82563
0,2NDFL,high,,55497,0,0,2,0.4715725806,31.473972603,7.9506849315,0,0,8.4374653791,82570
0,OTHER,advanced,Corporate,35745,0,1,2,0.2469310036,48.008219178,12.3172468,0,0,2.997260274,82571
0,OTHER,advanced,Corporate,35745,0,1,2,0.2469310036,48.008219178,12.3172468,0,0,2.997260274,82572
0,2NDFL,advanced,,82797,0,0,,,47.547945205,7.0630136986,,,2.5068493151,82578
0,2NDFL,elementary,,100000,0,0,,,42.838356164,3.9479452055,,,12.405359683,82588
0,OTHER,elementary,Corporate,32070,0,1,0,10.592562724,29.683224792,1.2119919156,0,1,7.5928138334,82594
0,2NDFL,advanced,,18107,0,0,0,-0.755129928,51.298630137,19.257534247,1,1,6.2328767123,82599
0,2NDFL,elementary,,,0,1,,,33.102575043,4.3907103825,,,9.7573695636,82608
0,OTHER,elementary,Corporate,46520,0,1,0,1.6907258065,44.49726776,0.3770491803,0,0,9.1044988397,82613
0,OTHER,advanced,,25000,0,0,1,1.5986783154,28.915315518,8.3278688525,0,0,3.7070963395,82614
0,OTHER,elementary,Corporate,48268,0,1,0,1.5068772401,30.820757542,1.3878808294,1,1,9.8700726102,82620
0,OTHER,elementary,,36000,0,0,,,36.063013699,1.2020510517,,,11.589041096,82622
0,OTHER,elementary,,60000,0,0,,,33.82739726,5.4246575342,,,10.293150685,82623
0,2NDFL,elementary,,48819,0,0,,,41.696586571,12.328767123,,,11.397260274,82624
0,OTHER,advanced,Corporate,20620,0,1,1,1,44.987102328,1.597260274,0,0,11.317808219,82630
0,OTHER,elementary,Corporate,61064,0,1,,,25.333056366,0.5342465753,,,5.1691219403,82635
0,2NDFL,elementary,,19421,0,0,0,18.340568996,43.454794521,21.135152332,,,2.5287671233,82639
0,OTHER,advanced,,45000,0,0,1,0.6308467742,48.393442623,5.8199041844,0,0,3.2500411707,82640
0,OTHER,advanced,,35000,0,0,0,3.1766353047,49.523661951,7.0305112658,0,0,4.4918032787,82646
0,OTHER,elementary,,50000,0,0,0,2.2370071685,30.579467026,2.3657683958,0,0,9.4589190808,82649
