Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
19;1096659;2НДФЛ;Покупка бытовой техники;0;0.22;мужской;0;0;высшее;менеджер по продажам;>250;1;47;25;Торговля;ЗАО;холост / не замужем;2;1;1;1;1;0;0;1;1;1;0.6;3;2;67;5;0;0;1;32;0;0;0;0;0;0;0
19;1096679;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.26;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096699;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.24;женский;0;0;высшее;специалист;>250;0;209;45;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096719;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;высшее;менеджер среднего звена;< 50;0;39;40;Информационные технологии;ООО;женат / замужем;3;3;2;2;1;0;0;0;0;0;0.3333333333;1;2;65;3;0;2;8;63;0;0;0;0;0;0;0
19;1096739;2НДФЛ;Покупка автомобиля;0;0.42;мужской;1;0;среднее-специальное;рабочий;>250;1;201;44;Торговля;ОАО;женат / замужем;4;4;0;0;0;0.0242214533;0;0;0;0;0.125;2;14;282;16;1;5;17;105;1;0;0;0;0;0;0
19;1096759;Поступление зарплаты на счет;Ремонт;1;0.31;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096779;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.35;мужской;1;0;высшее;специалист;>250;1;76;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096799;Свободная форма с печатью работодателя;Ремонт;1;0.46;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;374;50;Другое;ООО;холост / не замужем;1;0;0;0;0;0.0256410256;0;0;0;0;0.3333333333;2;4;76;6;1;0;17;93;1;0;0;0;0;0;0
19;1096819;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096839;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;3;11;35;Торговля;ООО;женат / замужем;7;4;2;2;0;0;0;2;1;0;1;4;0;22;4;2;0;2;14;0;0;0;0;0;0;0
19;1096859;Свободная форма с печатью работодателя;Ремонт;0;0.42;мужской;1;0;среднее-специальное;рабочий;>250;0;8;36;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096879;Свободная форма с печатью работодателя;Ремонт;1;0.38;женский;0;0;среднее-специальное;вспомогательный персонал;< 50;0;33;44;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096899;Форма банка (без печати работодателя);Ремонт;0;0.23;женский;1;0;высшее;специалист;>250;0;74;37;Другое;ООО;разведен / разведена;1;1;0;0;0;0.0294117647;0;0;0;0;0.3333333333;1;2;66;3;0;2;14;41;1;0;0;0;0;0;0
19;1096919;Поступление зарплаты на счет;Ремонт;0;0.29;мужской;0;0;среднее-специальное;рабочий;>250;0;255;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096939;Форма банка (без печати работодателя);Отпуск;1;0.59;мужской;0;0;среднее-специальное;менеджер по продажам;< 50;0;71;40;Торговля;ООО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0.75;3;1;110;4;1;1;20;95;0;0;0;0;0;0;0
19;1096959;Форма банка (без печати работодателя);Ремонт;1;0.46;женский;0;0;высшее;вспомогательный персонал;>250;0;301;43;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096979;Поступление зарплаты на счет;Ремонт;0;0.48;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1096999;2НДФЛ;Покупка недвижимости/ строительство;0;0.53;женский;0;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097019;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;мужской;0;0;высшее;специалист;>250;0;7;28;Торговля;ООО;гражданский брак;1;1;1;0;0;0;0;0;0;0;0.5;1;1;27;2;0;0;14;19;0;0;0;0;0;0;0
19;1097039;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.27;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097059;2НДФЛ;Ремонт;1;0.59;мужской;1;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097079;Поступление зарплаты на счет;Другое;1;0.55;женский;1;0;высшее;специалист;>250;1;64;28;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.0948905109;0;0;0;0;0.4444444444;4;5;124;9;2;2;10;58;1;0;0;0;0;0;0
19;1097099;Свободная форма с печатью работодателя;Другое;1;0.59;мужской;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097119;Форма банка (без печати работодателя);Другое;1;0.34;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;213;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097139;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.33;мужской;0;0;второе высшее;менеджер среднего звена;>250;1;179;56;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;0;0;6;6;0;0;0;0;0;0;0
19;1097159;Поступление зарплаты на счет;Ремонт;1;0.52;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;231;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097179;2НДФЛ;Ремонт;1;0.34;мужской;0;0;высшее;специалист;>250;0;21;35;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097199;2НДФЛ;Ремонт;1;0.47;мужской;0;0;высшее;менеджер среднего звена;>250;0;200;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097219;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;13;36;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0263157895;0;0;0;0;0.4;2;3;74;5;0;0;6;49;1;0;0;0;0;0;0
19;1097239;Форма банка (без печати работодателя);Ремонт;1;0.2;мужской;0;0;среднее;вспомогательный персонал;>250;0;52;42;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097259;Форма банка (без печати работодателя);Ремонт;0;0.29;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;170;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097279;Форма банка (без печати работодателя);Отпуск;1;0.14;мужской;1;0;высшее;менеджер среднего звена;>250;0;199;57;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097299;Поступление зарплаты на счет;Отпуск;1;0.19;женский;0;0;среднее-специальное;специалист;>250;0;248;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097319;Поступление зарплаты на счет;Ремонт;0;0.14;женский;1;0;высшее;торговый представитель;>250;1;31;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097339;Форма банка (без печати работодателя);Ремонт;1;0.43;мужской;0;0;высшее;специалист;>250;0;73;28;Другое;ООО;повторный брак;0;0;0;0;0;0.0327868852;0;0;0;0;0.6666666667;2;1;59;3;1;1;21;31;1;0;0;0;0;0;0
19;1097359;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;9;27;Торговля;ООО;женат / замужем;5;4;3;2;1;0.1341463415;1;1;0;0;0.5833333333;7;5;142;12;2;2;5;87;1;0;0;0;0;0;0
19;1097379;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;0;0;высшее;менеджер высшего звена;< 50;0;18;42;Другое;ООО;холост / не замужем;3;3;2;1;0;0.0024509804;1;1;0;0;0.2857142857;4;10;407;14;3;3;4;106;1;0;0;0;0;0;0
19;1097399;Форма банка (без печати работодателя);Покупка автомобиля;1;0.56;мужской;0;0;высшее;менеджер среднего звена;>250;0;109;31;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097419;2НДФЛ;Покупка автомобиля;1;0.4;мужской;2;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097439;Поступление зарплаты на счет;Ремонт;1;0.55;женский;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097459;2НДФЛ;Покупка автомобиля;0;0.11;женский;0;0;высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097479;Поступление зарплаты на счет;Отпуск;1;0.48;мужской;0;0;высшее;специалист;>250;0;19;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097499;2НДФЛ;Покупка недвижимости/ строительство;0;0.34;мужской;1;0;среднее-специальное;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097519;Поступление зарплаты на счет;Ремонт;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;46;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097539;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;1;0;высшее;специалист;< 50;0;28;45;Другое;ООО;женат / замужем;2;1;1;1;1;0.1258064516;1;0;0;0;0.5384615385;7;6;271;13;2;0;15;112;1;0;0;0;0;0;0
19;1097559;Форма банка (без печати работодателя);Ремонт;0;0.37;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097579;Форма банка (без печати работодателя);Покупка автомобиля;0;0.47;мужской;0;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097599;2НДФЛ;Отпуск;1;0.36;женский;2;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097619;Форма банка (без печати работодателя);Лечение;1;0.13;женский;0;0;высшее;специалист;>250;0;70;28;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2;0;0;9;47;0;0;0;0;0;0;0
19;1097639;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097659;Поступление зарплаты на счет;Ремонт;0;0.18;мужской;0;0;высшее;менеджер среднего звена;>250;0;28;26;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097679;2НДФЛ;Обучение;1;0.39;женский;0;0;среднее-специальное;рабочий;>250;3;133;28;Другое;ОАО;холост / не замужем;3;2;2;2;2;0.1891891892;0;0;0;0;0.4;2;3;30;5;0;0;4;69;1;0;0;0;0;0;0
19;1097699;Свободная форма с печатью работодателя;Ремонт;1;0.09;женский;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097719;Форма банка (без печати работодателя);Ремонт;1;0.41;женский;0;0;высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097739;2НДФЛ;Ремонт;0;0.45;мужской;0;0;среднее-специальное;специалист;>250;3;66;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097759;Форма банка (без печати работодателя);Ремонт;0;0.28;женский;0;0;высшее;менеджер среднего звена;>250;0;47;36;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0380952381;1;0;0;0;0.3333333333;1;2;101;3;1;2;23;49;1;0;0;0;0;0;0
19;1097779;2НДФЛ;Отпуск;0;0.37;женский;0;0;незаконченное высшее;специалист;>250;0;7;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097799;Поступление зарплаты на счет;Покупка автомобиля;0;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;0;24;30;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0.0394736842;0;1;0;0;0.6666666667;2;1;73;3;0;0;5;52;1;0;0;0;0;0;0
19;1097819;Форма банка (без печати работодателя);Ремонт;0;0.5;мужской;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097839;2НДФЛ;Ремонт;1;0.52;женский;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097859;2НДФЛ;Покупка недвижимости/ строительство;0;0.33;мужской;0;0;высшее;специалист;>250;0;13;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097879;Форма банка (без печати работодателя);Лечение;1;0.31;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;< 50;0;6;43;Торговля;ООО;холост / не замужем;2;2;2;2;2;0.01;1;1;0;0;0.3333333333;3;3;99;6;2;1;3;99;1;0;0;0;0;0;0
19;1097899;2НДФЛ;Ремонт;0;0.39;мужской;0;0;высшее;специалист;< 50;3;76;34;Торговля;ООО;повторный брак;5;5;2;1;1;0.013986014;0;0;0;0;0.375;3;5;141;8;1;0;24;75;1;0;0;0;0;0;0
19;1097919;Форма банка (без печати работодателя);Ремонт;1;0.08;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;42;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097939;Форма банка (без печати работодателя);Покупка земли;1;0.37;женский;0;0;второе высшее;менеджер по продажам;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097959;Поступление зарплаты на счет;Покупка автомобиля;0;0.49;мужской;0;0;высшее;специалист;>250;1;46;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1097979;2НДФЛ;Покупка недвижимости/ строительство;0;0.52;мужской;2;0;высшее;менеджер среднего звена;>250;0;187;43;Другое;ООО;женат / замужем;3;1;1;1;1;0.1529411765;1;0;0;0;0.25;4;8;144;12;2;1;18;93;1;1;1;1;1;1;1
19;1097999;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1098019;Поступление зарплаты на счет;Покупка автомобиля;0;0.12;женский;1;0;высшее;специалист;>250;0;27;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1098039;Поступление зарплаты на счет;Отпуск;1;0.38;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;108;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
